DATAFLOW,LAST UPDATE,freq,species,pres,dest_use,unit,natvessr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,TOTAL,IT,1994,868839637.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,TOTAL,IT,1996,364479.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR,TOTAL,IT,1997,259260.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,EU,IT,1992,4151.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,EU,IT,1993,3366.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,EU,IT,1994,3322.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,EU,IT,1996,5105.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,EU,IT,1997,3958.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,TOTAL,IT,1992,4151.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,TOTAL,IT,1993,3366.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,TOTAL,IT,1994,3322.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,TOTAL,IT,1996,5105.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,EUR_T,TOTAL,IT,1997,3958.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,EU,IT,1992,280063.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,EU,IT,1993,265803.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,EU,IT,1994,261561.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,EU,IT,1996,71.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,EU,IT,1997,66.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,TOTAL,IT,1992,280063.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,TOTAL,IT,1993,265803.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,TOTAL,IT,1994,261561.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,TOTAL,IT,1996,71.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,HCN,TPW,TOTAL,IT,1997,66.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,EU,IT,1992,1162527441.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,EU,IT,1993,894608445.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,EU,IT,1994,868839637.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,EU,IT,1996,364479.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,EU,IT,1997,259260.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,TOTAL,IT,1992,1162527441.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,TOTAL,IT,1993,894608445.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,TOTAL,IT,1994,868839637.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,TOTAL,IT,1996,364479.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR,TOTAL,IT,1997,259260.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,EU,IT,1992,4151.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,EU,IT,1993,3366.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,EU,IT,1994,3322.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,EU,IT,1996,5105.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,EU,IT,1997,3958.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,TOTAL,IT,1992,4151.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,TOTAL,IT,1993,3366.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,TOTAL,IT,1994,3322.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,TOTAL,IT,1996,5105.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,EUR_T,TOTAL,IT,1997,3958.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,EU,IT,1992,280063.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,EU,IT,1993,265803.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,EU,IT,1994,261561.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,EU,IT,1996,71.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,EU,IT,1997,66.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,TOTAL,IT,1992,280063.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,TOTAL,IT,1993,265803.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,TOTAL,IT,1994,261561.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,TOTAL,IT,1996,71.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F01,UNK,TOTAL,TPW,TOTAL,IT,1997,66.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2007,488822.88,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2008,225489.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2009,331833.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2010,282208.57,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2011,105024.66,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2012,49581.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2013,134115.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2014,435573.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2015,446715.06,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2016,848410.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2017,1055574.96,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2018,1254540.16,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2019,5170.2,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2020,123346.9,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2021,6549.06,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2022,920.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,EU,IT,2023,1046742.63,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2007,488822.88,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2008,225489.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2009,331833.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2010,282208.57,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2011,105024.66,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2012,49581.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2013,134115.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2014,435573.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2015,446715.06,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2016,848410.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2017,1055574.96,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2018,1254540.16,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2019,5170.2,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2020,123346.9,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2021,6549.06,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2022,920.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,IT,IT,2023,1046742.63,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2007,488822.88,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2008,225489.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2009,331833.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2010,282208.57,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2011,105024.66,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2012,49581.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2013,134115.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2014,435573.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2015,446715.06,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2016,848410.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2017,1055574.96,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2018,1254540.16,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2019,5170.2,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2020,123346.9,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2021,6549.06,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2022,920.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR,TOTAL,IT,2023,1046742.63,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2007,9895.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2008,12527.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2009,13826.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2010,13901.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2011,13464.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2012,17097.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2013,14577.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2014,13199.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2015,12306.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2016,9532.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2017,10793.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2018,11530.7,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2019,3693.0,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2020,16668.5,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2021,9355.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2022,4600.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,EU,IT,2023,13266.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2007,9895.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2008,12527.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2009,13826.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2010,13901.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2011,13464.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2012,17097.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2013,14577.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2014,13199.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2015,12306.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2016,9532.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2017,10793.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2018,11530.7,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2019,3693.0,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2020,16668.5,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2021,9355.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2022,4600.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,IT,IT,2023,13266.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2007,9895.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2008,12527.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2009,13826.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2010,13901.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2011,13464.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2012,17097.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2013,14577.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2014,13199.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2015,12306.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2016,9532.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2017,10793.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2018,11530.7,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2019,3693.0,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2020,16668.5,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2021,9355.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2022,4600.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,EUR_T,TOTAL,IT,2023,13266.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2007,49.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2008,18.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2009,24.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2010,20.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2011,7.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2012,2.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2013,9.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2014,33.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2015,36.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2016,89.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2017,97.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2018,108.8,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2019,1.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2020,7.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2021,0.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2022,0.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,EU,IT,2023,78.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2007,49.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2008,18.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2009,24.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2010,20.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2011,7.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2012,2.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2013,9.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2014,33.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2015,36.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2016,89.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2017,97.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2018,108.8,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2019,1.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2020,7.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2021,0.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2022,0.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,IT,IT,2023,78.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2007,49.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2008,18.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2009,24.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2010,20.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2011,7.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2012,2.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2013,9.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2014,33.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2015,36.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2016,89.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2017,97.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2018,108.8,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2019,1.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2020,7.4,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2021,0.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2022,0.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,HCN,TPW,TOTAL,IT,2023,78.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,F02,FRE,TOTAL,EUR,EU,IT,2007,488822.88,,
